Entry,Progen2_medium_ll,Progen2_base_ll,Progen2_large_ll,Progen2_xlarge_ll,Progen2_BFD90_ll,ESM2_650M_pppl,ESM2_3B_pppl,ESM2_15B_pppl
Q5L3Z3,-0.684562683,-1.955596328,-0.685982704,-0.560187697,-0.634123325,-2.794987136,-0.620089746,-0.494376868
Q5L3Z4,-0.573843747,-0.571990699,-0.569032282,-0.433754817,-0.520402133,-1.045386137,-0.940342345,-0.887853677
Q5L3Z6,-0.698425472,-0.667158097,-0.695350707,-0.574737072,-0.698794752,-0.785462537,-0.648393612,-0.60376089
Q5L3Z7,-0.793397337,-0.791841596,-0.769158155,-0.648257196,-0.753344387,-1.048046209,-0.927331428,-0.835468127
Q5L3Z8,-0.641030997,-1.377447605,-0.629299223,-0.490329832,-0.610387802,-0.870680267,-0.605788926,-0.418972222
Q5L410,-0.808202207,-2.833708525,-0.87930727,-0.656950474,-0.704273611,-0.711700399,-0.661102887,-0.59971363
Q5L411,-0.605242491,-0.586951882,-0.521295756,-0.435589626,-0.513593599,-0.866592227,-0.762057225,-0.74673414
Q5L413,-0.621107429,-1.29231751,-0.543609232,-0.522335082,-0.561233968,-0.741738194,-0.532666403,-0.53420671
Q5L415,-1.063098729,-2.53027761,-1.024610192,-0.815791637,-0.941759527,-0.729824443,-0.734979107,-0.455001032
Q5L416,-0.814347446,-0.736904472,-0.817430109,-0.623138934,-0.685158104,-1.133648359,-1.073693374,-1.044059982
Q5L417,-0.613935322,-0.528605938,-0.512555152,-0.41911009,-0.464620352,-1.013107651,-0.836146433,-0.777352718
Q5L418,-0.744592488,-1.232346892,-0.658656687,-0.49085921,-0.596805543,-0.937219738,-0.950988234,-0.895246718
Q5L419,-0.909248084,-0.829684407,-0.875369459,-0.775191963,-0.823762506,-0.865640501,-0.783463256,-0.773783125
Q5L420,-0.591135979,-0.596359044,-0.583699316,-0.476247013,-0.566758722,-0.774598003,-0.680007982,-0.737733276
Q59088,-1.353535473,-1.270143151,-1.363302588,-0.956752568,-1.180164814,-1.432769127,-1.279912751,-1.10813571
Q6F7R8,-1.263007224,-1.213483632,-1.145200551,-1.0069682,-1.187215745,-1.343262512,-1.366345983,-1.268048804
Q6FAT9,-0.913916469,-0.880375862,-0.867370188,-0.761466265,-0.823374033,-1.047914767,-1.019516197,-0.97998104
Q6FCK9,-1.111078978,-1.038704157,-1.090639472,-0.791082412,-0.995535433,-1.164188396,-1.095584511,-1.06177219
Q6FCS7,-1.044053078,-0.988562822,-0.996365517,-0.804749042,-0.970361769,-1.455050232,-1.340366084,-1.283827819
Q6FFN2,-1.000641197,-0.958819181,-0.96961382,-0.808249593,-0.930334508,-1.402596576,-1.313161517,-1.20052907
Q6F7R1,-1.007182449,-1.932595611,-0.872397065,-0.764105678,-0.890168756,-1.065161427,-0.960321557,-0.960460768
Q6F7R2,-0.978324026,-0.976349503,-0.934348226,-0.787732482,-0.912169188,-0.942833444,-0.714093823,-0.543127148
Q6F7R3,-1.081890881,-1.127901137,-1.058958173,-0.97561112,-1.109383881,-0.991353369,-0.80733576,-0.699031167
Q6F7R5,-0.919093847,-0.879091918,-0.868967295,-0.725164622,-0.86241436,-1.252686952,-1.110711807,-1.122912713
Q6F7R6,-0.944115222,-2.10430342,-0.94275099,-0.863495141,-0.891527086,-2.818557159,-0.855129518,-0.774034701
Q6F7R7,-1.116703928,-1.600449502,-1.097266436,-0.943524629,-1.018948436,-1.173706673,-1.128683535,-1.034918551
Q6F7R9,-1.047266901,-1.028500199,-1.014175236,-0.803081125,-0.94909215,-1.30500089,-1.261464916,-1.197213986
Q6F7S0,-1.924426198,-2.691448689,-1.983457506,-1.665362179,-1.894134641,-1.38090662,-1.38282573,-1.341970291
Q6F7S2,-0.786388308,-1.634062886,-0.760692894,-0.631660044,-0.756354779,-0.968132886,-1.021275949,-0.997556801
Q6F7S4,-0.820803702,-0.808374256,-0.781750441,-0.722401977,-0.776516914,-0.989081329,-0.931488299,-0.878599042
Q6F7S5,-1.234948695,-2.802585006,-1.070152283,-0.912676185,-1.063139826,-1.033150833,-0.916508228,-0.829631716
Q6F7S8,-0.968503654,-1.939842761,-0.837153763,-0.727172166,-0.915227175,-1.242574148,-1.05445877,-0.899441909
Q6F7T0,-1.449375033,-2.979530931,-1.384077191,-0.973505855,-1.382157683,-1.204031595,-1.114129503,-0.867270682
Q6F7T1,-1.228908658,-1.256962597,-1.09641993,-0.948514342,-1.125409901,-1.435364177,-1.237657273,-1.252059554
Q6F7T4,-0.85749799,-1.300982475,-0.893189996,-0.73389852,-0.812929392,-1.025155402,-0.86412119,-0.821325963
Q6F7T5,-0.792071223,-0.790174037,-0.763424575,-0.66739279,-0.79211238,-0.775804206,-0.772081375,-0.667848009
Q6F898,-0.844267935,-0.889504373,-0.826654404,-0.711706877,-0.834246784,-1.19301948,-1.163445036,-1.0859071
Q6FA53,-0.919209391,-0.973860145,-0.863325328,-0.730832905,-0.904445082,-1.171960338,-1.195056013,-1.131507371
Q6FB08,-0.954338312,-0.928663433,-0.929146558,-0.673883021,-0.823851794,-0.913471168,-0.765316046,-0.688900555
Q6FCN6,-1.74711746,-1.743979812,-1.83160919,-1.278161347,-1.508416474,-1.567377249,-1.375444548,-1.043892574
Q6FDR0,-0.956130266,-1.030957103,-0.956538796,-0.773998797,-0.935982645,-0.963283221,-0.892194095,-0.791125144
Q6FDS8,-0.73358193,-0.959402591,-0.658652157,-0.588009328,-0.697927654,-2.057276553,-1.914818808,-1.832759112
Q6FF13,-1.14415431,-1.826303422,-1.18274641,-0.933389962,-1.044020385,-1.150140454,-1.081347529,-1.009575472
Q6FF92,-1.719559908,-1.710945606,-1.660610735,-1.209915161,-1.569602609,-1.255708535,-0.945476348,-0.872549929
Q6FF93,-0.917925328,-0.925480574,-0.832765311,-0.743855715,-0.825712115,-0.999225542,-0.927814138,-0.93060173
Q6FFK6,-1.101379931,-1.034568518,-1.03403905,-0.764419138,-0.918940067,-0.961721846,-0.817318883,-0.786255109
P83194,-2.089890242,-1.879352629,-1.871137977,-1.332542598,-1.770940781,-1.103007309,-0.972509305,-0.810268426
Q8U4Q8,-1.24276495,-1.239058852,-1.214286506,-0.889693886,-1.159083426,-0.935601471,-0.765213659,-0.666553065
O93634,-1.168075144,-1.120636344,-1.185962737,-0.870097131,-1.124745965,-0.965243077,-0.898876521,-0.76059185
P61879,-1.586535335,-1.672487915,-1.601109207,-1.030861974,-1.476863265,-1.162084569,-0.862509805,-0.853302377
Q05907,-1.511089504,-1.51293838,-1.533964038,-0.807296723,-1.350631535,-1.27802733,-1.19172438,-1.099330219
Q8TZJ8,-1.9155038,-1.888626873,-1.906028986,-1.346501052,-1.667744398,-1.209247456,-1.112075847,-1.043408238
Q8TZJ9,-1.660557449,-1.632089972,-1.77657789,-1.160674691,-1.504839957,-1.042239762,-0.887862356,-0.829960544
Q8TZZ8,-1.870593429,-1.834095418,-1.845813096,-1.548177302,-1.757754922,-1.543495222,-1.47795921,-1.447975321
Q8TZZ9,-1.767174184,-1.606526852,-1.820961654,-1.20385462,-1.514198482,-1.210549672,-1.047594743,-0.955188865
Q8U012,-1.436003685,-1.400029361,-1.469337225,-1.163997829,-1.386905372,-1.306999404,-1.110786305,-1.092057602
Q8U013,-2.013255537,-2.85061717,-2.282484293,-1.66927284,-2.002734601,-2.294650275,-1.67543988,-1.649317955
Q8U018,-1.925424397,-1.821808517,-1.843170881,-1.232835293,-1.713635385,-1.229433249,-1.183378524,-1.001017382
Q8U0E3,-0.965304971,-1.006591916,-0.974660724,-0.798588127,-0.897420317,-1.524006848,-1.239348091,-1.127666173
Q8U158,-2.236998796,-2.733108163,-2.235797763,-1.832565725,-2.058523118,-1.405495336,-1.423209506,-1.516473223
Q8U3Z2,-1.427969575,-1.331896365,-1.424663424,-0.768774748,-1.163684487,-1.239330883,-0.953753087,-0.832819393
Q8U438,-1.518082261,-1.480944932,-1.433262527,-1.252831161,-1.474218845,-1.138614059,-0.974233024,-0.959189709
Q8U475,-1.919482827,-2.805435181,-1.739122152,-1.128555715,-1.589721859,-1.455861752,-1.178930076,-0.91532336
Q8U477,-1.025030792,-1.019794583,-0.990076512,-0.809691608,-0.944902241,-0.980500153,-0.927782124,-0.905142293
Q8U4B6,-1.106884897,-1.131090641,-1.093244731,-0.767150998,-0.955418706,-1.050359795,-0.929177097,-0.876400923
Q9HH80,-1.484753013,-1.44674778,-1.487563014,-1.041051507,-1.330429971,-0.958872209,-0.945800452,-0.815272941
P61883,-1.629136801,-1.577919006,-1.618987381,-0.882106721,-1.27789551,-1.214907635,-1.107632407,-0.930314154
P61885,-1.368411005,-2.472284079,-1.310153604,-1.10783419,-1.249628901,-1.062207854,-0.894950571,-0.855258371
P61995,-1.340192735,-1.281350076,-1.243499637,-0.892332464,-1.125812352,-1.057133548,-0.729257489,-0.776407633
P62000,-1.862553239,-1.8142097,-1.87483114,-1.5641101,-1.81120497,-1.431868432,-1.357563663,-1.287254985
Q8TZD9,-1.709456265,-1.77919054,-1.805358052,-1.459528029,-1.629101694,-1.418422588,-1.241404906,-1.258291736
Q8TZE1,-2.451030135,-2.240413666,-2.070248008,-1.137476742,-1.735005319,-1.212499824,-1.006024642,-0.889510783
Q8U001,-1.399262786,-1.393967807,-1.583528042,-1.045615733,-1.296089828,-1.349035826,-1.210057492,-1.109285452
Q8U002,-1.213631868,-1.20581919,-1.260187924,-0.853588223,-1.082811356,-2.338132987,-1.093268983,-1.014013759
Q8U003,-1.843824744,-1.974740326,-2.106820881,-1.488808334,-1.747731745,-1.009965908,-0.899563496,-0.636349474
Q8U004,-1.581908703,-1.589553177,-1.624033988,-1.272062361,-1.539221406,-1.213638913,-1.152206341,-1.208775835
Q8U005,-2.019887924,-2.595011592,-2.133902788,-1.67527765,-1.85108161,-1.231736315,-1.088711036,-1.030392159
Q8U009,-1.498524964,-1.45179075,-1.454859674,-1.119115233,-1.42098105,-1.092847429,-0.945294727,-0.834537111
Q8U011,-2.096981525,-1.945644975,-2.156254292,-1.411278844,-1.920414567,-0.997795966,-0.575990609,-0.484371585
Q8U0E2,-1.578702033,-1.575275362,-1.593079448,-1.128222227,-1.461893439,-1.148799759,-1.043633469,-0.967397459
Q8U0E6,-1.618991971,-1.506332874,-1.658627272,-1.222097516,-1.550092697,-1.131790977,-1.013399829,-0.990995424
Q8U0E7,-1.353115797,-1.215852141,-1.435610473,-0.984630346,-1.245261967,-1.029373531,-0.9508383,-0.825980491
Q8U0F0,-1.280203879,-1.295353949,-1.395555258,-1.058720022,-1.230010629,-1.073821755,-1.043341201,-0.95470413
Q8U0M6,-2.024810076,-2.649958253,-2.157212496,-1.330392361,-1.689411163,-1.091993881,-0.959446846,-0.735280567
Q8U0U1,-1.885893106,-2.752212286,-2.066350818,-1.454526424,-1.641030252,-1.068634446,-0.826873138,-0.688791334
Q8U2F9,-1.327181399,-1.238564074,-1.274840236,-0.928015411,-1.136299372,-0.937782016,-0.718068616,-0.652243785
Q8U3H8,-1.98236537,-2.096706629,-2.011982262,-1.470682502,-1.945101023,-1.210409308,-0.881338708,-0.81718789
Q8U3S6,-1.760732234,-2.796025395,-2.167116761,-0.953852326,-1.510400176,-2.691114231,-2.675640423,-2.35910374
Q8U484,-1.36341083,-1.359250605,-1.322313011,-1.16251862,-1.31862551,-1.273094353,-1.142157012,-1.103738787
Q9HH78,-1.435035765,-1.312437057,-1.4844082,-1.006484985,-1.209616542,-0.880811738,-0.80144215,-0.8283437
Q9HH82,-1.688320935,-1.734563947,-1.723493278,-1.066030741,-1.504208624,-0.952125972,-0.785516527,-0.668937368
Q9UWP5,-2.585182428,-2.412726521,-2.518206,-1.735586286,-2.434323311,-1.447586319,-1.250144895,-0.855091561
P00060,-0.989080012,-1.398214757,-1.040805668,-0.502071679,-0.721728474,-1.536820137,-1.377603851,-1.279003986
Q8VYU3,-1.863896072,-1.723990023,-1.976188183,-1.161073327,-1.644202292,-1.442694838,-1.170042988,-1.04139786
P26300,-0.469465256,-0.488709792,-0.499394089,-0.320858806,-0.383725062,-1.091617319,-0.974340978,-0.848537682
P32518,-1.162376165,-1.064406395,-1.07614845,-0.880725026,-0.987181664,-1.348293333,-1.111262335,-0.9545422
P35057,-0.190814771,-0.256568193,-0.238211624,-0.190039806,-0.219255589,-1.816012538,-1.369624209,-1.07686124
P60117,-0.774052262,-1.666800618,-1.073671043,-0.553494096,-0.702930063,-0.281675395,-0.113774578,-0.132697514
P27161,-0.341076046,-0.320735529,-0.361245811,-0.261057049,-0.302496552,-0.822493951,-0.718882241,-0.649645969
P29766,-0.533400223,-0.55305469,-0.570146561,-0.292071551,-0.467155978,-1.701254153,-1.324400961,-0.868660123
P49215,-0.979167342,-0.893071324,-0.991931617,-0.674421847,-0.855092019,-0.419765405,-0.330872166,-0.245385458
Q6DUX3,-1.133465469,-1.126791179,-1.01469034,-0.697415054,-0.924549609,-2.705063264,-0.640425071,-0.598539679
Q9SWF5,-0.865336061,-0.767468959,-0.74755007,-0.452101558,-0.691677541,-2.027110808,-1.779283679,-1.752454932
Q76N23,-0.204760246,-0.204951972,-0.205271073,-0.122804809,-0.166144513,-1.569051801,-1.268524112,-1.153766855
P49026,-1.008594185,-0.885549396,-0.999842286,-0.609774023,-0.838199645,-1.325727889,-1.041052718,-0.853702538
P60116,-0.774052262,-1.666800618,-1.073671043,-0.553494096,-0.702930063,-0.281675395,-0.113774578,-0.132697514
P05499,-1.588665664,-1.441005945,-1.656426907,-1.18127054,-1.360494792,-1.132736425,-1.039225206,-0.835617893
P56821,-1.190742373,-1.064808786,-1.14012593,-0.791599751,-0.940658242,-1.422914768,-1.116369759,-0.927447688
P68173,-0.580716342,-0.529011786,-0.53438805,-0.225709699,-0.422686592,-1.947789084,-1.68836218,-1.626298146
P93348,-0.388502732,-0.350737512,-0.405847028,-0.293916851,-0.385484025,-1.099065693,-0.975479349,-0.941846814
Q40554,-1.326452017,-1.223548174,-1.246758223,-0.785329759,-1.053712726,-0.923381786,-0.70283268,-0.597644146
Q948X8,-1.154189825,-1.065718114,-1.052687109,-0.663686335,-0.840984613,-1.398344991,-1.251961243,-1.142777144
O82797,-0.48412393,-0.478931978,-0.589082092,-0.207184769,-0.387688279,-1.12066446,-1.006325736,-1.034453198
P25998,-0.723578364,-0.791634709,-0.784561515,-0.49579002,-0.712210804,-1.766176664,-1.433968641,-1.00631243
P29345,-1.406531692,-1.339648247,-1.342829466,-0.989600331,-1.233458042,-2.692613435,-1.588358456,-1.192605207
P93377,-0.751237959,-0.821525544,-0.734221518,-0.682147682,-0.676638424,-1.764824095,-1.60423365,-2.291609103
Q07760,-0.352615178,-0.422987774,-0.37008819,-0.26743944,-0.36176084,-0.354705893,-0.305643394,-0.307253965
Q285L8,-0.719176322,-0.654948831,-0.666143268,-0.450649381,-0.544096708,-2.026596473,-1.707800354,-1.611544917
Q40592,-1.280616403,-1.318301439,-1.212057352,-0.745346785,-1.052845567,-1.00390885,-0.709552056,-0.506238554
Q9XHL7,-1.308695614,-1.191567838,-1.357017696,-0.858049899,-1.075981379,-2.611613128,-0.713591087,-0.661777832
B4EUF7,-0.735890865,-0.688513666,-0.682841837,-0.382768735,-0.575292945,-1.038228118,-0.995505533,-0.957826555
B4EW57,-0.676852077,-0.629279673,-0.639926404,-0.471497357,-0.54056266,-1.093855412,-0.955443027,-0.828895611
B4EY59,-0.649576664,-0.630356759,-0.642044216,-0.437016919,-0.555618942,-1.370421813,-1.251909085,-1.153027241
B4EYR8,-0.705786675,-0.716746807,-0.67206794,-0.550563306,-0.646339506,-0.855769703,-0.737029264,-0.737052865
B4F271,-0.788394153,-0.789470911,-0.753348947,-0.560268223,-0.676452696,-1.345728757,-1.212810485,-1.200173935
B4EU76,-1.134514391,-1.111002207,-1.069151938,-0.893141896,-0.98978129,-1.007682075,-0.903292729,-0.807378089
B4EUH8,-0.666426957,-0.670972347,-0.600216985,-0.404893607,-0.537388116,-0.785507748,-0.636806304,-0.570994056
B4EXL9,-0.732206404,-0.761088908,-0.664019972,-0.536306798,-0.678951204,-1.017804429,-0.992036739,-0.927207487
B4EXM0,-0.708020627,-0.770400137,-0.68032077,-0.412799507,-0.630259305,-1.238566243,-1.162691107,-1.131771871
B4EYV1,-0.933187336,-0.90921554,-0.829624325,-0.653050721,-0.740718246,-0.820018726,-0.559939906,-0.550441028
B4EYV2,-0.646518081,-0.662045807,-0.615027219,-0.366390094,-0.508013949,-0.830843976,-0.630313802,-0.480443498
B4EYV9,-0.581778884,-0.81219545,-0.525339514,-0.400060356,-0.508759558,-2.015683586,-1.844595488,-1.742789094
B4F0E1,-1.050431132,-1.061892569,-1.043889284,-0.748917878,-0.964404106,-1.014037675,-0.766885498,-0.689767109
B4F0W6,-0.721844137,-0.721308738,-0.687603623,-0.617406368,-0.628433555,-0.762124176,-0.579003338,-0.518681309
B4F1I3,-0.587400258,-1.655094743,-0.453191772,-0.32530801,-0.441778585,-0.941294603,-0.884194271,-0.741559452
B4F1I4,-0.757823169,-0.68303889,-0.67054978,-0.472299442,-0.628466338,-0.843470141,-0.685650327,-0.468776646
B4F1I5,-0.747470409,-0.79566738,-0.783904701,-0.479001984,-0.61785689,-0.933298702,-0.624109002,-0.413823585
B4F1I7,-0.451711163,-0.456982911,-0.490179166,-0.318344936,-0.36314632,-1.158592871,-1.059466848,-1.011330007
B4F1I8,-0.625664592,-1.975187838,-0.717672944,-0.479852766,-0.646654725,-2.711965121,-0.708465451,-0.542897872
B4F1I9,-0.933100402,-1.518034101,-0.978954285,-0.640319318,-0.860025913,-0.983675424,-0.938829532,-0.957360405
B4F1J1,-0.735478282,-0.708609372,-0.717874944,-0.393498123,-0.608563721,-1.192556909,-1.11579972,-1.138720841
B4F1J2,-1.168328881,-2.639447451,-0.952262998,-0.799365878,-1.056414753,-1.085108233,-1.034400568,-0.962392525
B4F1J4,-0.828637421,-1.558370531,-0.839166969,-0.615499914,-0.746614873,-1.009672642,-1.048916962,-0.908425343
B4F1J6,-0.663049608,-0.691331059,-0.711905479,-0.462317124,-0.630119264,-0.98400446,-0.921858549,-0.838748466
B4F1J7,-1.018801808,-2.825885773,-1.002301872,-0.692992508,-0.850021213,-1.072180475,-0.803199411,-0.61556059
B4F1K0,-1.008157194,-1.945412517,-0.992000848,-0.746177077,-0.944552541,-1.154640502,-1.07760716,-1.106977145
B4F1K2,-1.135080934,-2.908028603,-1.217342436,-0.954431862,-1.064029336,-0.780646089,-0.81226985,-0.719041457
B4F1K3,-0.777599722,-0.749165803,-0.805092335,-0.608364403,-0.759893,-1.345025886,-1.187509032,-1.05594653
B4F1K7,-0.662266374,-0.751624256,-0.671285182,-0.472385645,-0.644819587,-0.83562414,-0.754688379,-0.657665096
B4F2C2,-1.143002748,-1.779563487,-1.026894212,-0.779732108,-1.005888462,-0.947554161,-0.976393884,-0.83686619
B4F2D3,-0.737466156,-0.711470038,-0.696591675,-0.489869669,-0.598564416,-1.095092892,-1.036704515,-0.964337725
Q5WAI0,-0.69386211,-0.667029709,-0.648128361,-0.503868937,-0.60446313,-1.263810133,-1.170758198,-1.067550028
Q5WDK6,-0.758386761,-0.698894501,-0.740103811,-0.668869019,-0.686751127,-0.999711134,-0.984004056,-0.966061311
Q5WDK9,-0.569576144,-0.52912122,-0.497106537,-0.358681962,-0.452190325,-0.864212697,-0.801543143,-0.754534294
Q5WDX0,-0.698948085,-0.676492244,-0.702369541,-0.5634664,-0.617490172,-0.938695246,-0.813868796,-0.764499428
Q5WJI0,-0.6849401,-0.690413862,-0.668395519,-0.56214425,-0.631492257,-1.283498084,-1.160864307,-1.126777917
Q5WJP5,-1.088730156,-1.105521083,-1.088432968,-0.970216721,-1.051622361,-1.287048301,-1.228871017,-1.157347604
Q5WLR7,-0.707753092,-0.653677851,-0.59342739,-0.474557742,-0.596742362,-2.121502248,-1.926478183,-1.923386732
Q5WAR0,-1.323491931,-2.733360648,-1.244670093,-0.956078798,-1.205123961,-1.122647228,-0.945736851,-0.90545228
Q5WB72,-1.647739053,-1.669239044,-1.847065151,-1.465863764,-1.697489679,-1.679088752,-1.498434742,-1.47914822
Q5WE98,-1.382121921,-1.354315281,-1.447480142,-1.18736136,-1.352664113,-1.149677987,-1.142091035,-1.103061494
Q5WED8,-0.781034708,-0.708311051,-0.757854164,-0.474368751,-0.638637662,-1.290785185,-1.174085078,-1.185647108
Q5WFS8,-0.690739334,-0.664083123,-0.645750701,-0.551893115,-0.632568985,-1.178442009,-1.104399361,-1.0923666
Q5WFU7,-0.865850747,-1.462981343,-0.868509144,-0.643565536,-0.744585872,-0.943730691,-0.873571742,-0.852279081
Q5WHQ1,-1.053093493,-1.042456925,-1.032563865,-0.84840703,-0.951310515,-1.230467133,-1.05192086,-0.988881049
Q5WLM8,-0.802641213,-0.78039664,-0.802685857,-0.578310102,-0.740722001,-1.093091749,-0.995025646,-0.9318632
Q5WLM9,-0.915119082,-0.85670945,-0.882803708,-0.596489519,-0.773373961,-1.190432917,-1.142047455,-1.116007753
Q5WLN6,-0.77025333,-0.743644148,-0.78344956,-0.704761952,-0.744231075,-0.85790421,-0.886478109,-0.809592007
Q5WLN7,-0.755217195,-1.0528979,-0.729914725,-0.596649438,-0.709164679,-1.101771046,-1.014637061,-0.899033543
Q5WLP3,-0.841005594,-0.829738408,-0.782783896,-0.654085755,-0.738194346,-0.887332351,-0.819280922,-0.822267466
Q5WLP4,-1.253768563,-2.875262618,-1.222136438,-0.98021692,-1.105510533,-1.038356201,-0.961913505,-0.90034852
Q5WLP6,-1.148971498,-1.616162539,-1.03958112,-0.827256352,-0.943236977,-1.054181124,-0.875686798,-0.783350353
Q5WLQ0,-0.678345382,-0.667956024,-0.607195675,-0.474944308,-0.57533282,-0.857597261,-0.777300276,-0.733066791
Q5WLQ2,-0.69280839,-1.390711784,-0.578253627,-0.511421591,-0.589802444,-0.804441353,-0.530375855,-0.46976816
Q5WLQ4,-1.204088986,-2.605059505,-1.173675299,-0.907536954,-1.081813395,-0.920801959,-0.956779827,-0.812304605
Q5WLQ5,-0.822937965,-0.746286899,-0.80923754,-0.503935128,-0.669758201,-1.245468628,-1.206979828,-1.148492431
Q5WLQ6,-0.790623903,-0.715941608,-0.707975358,-0.541032463,-0.611460656,-1.135302516,-1.039471824,-0.950669867
Q5WLQ7,-0.900622845,-1.315989912,-0.820643783,-0.563288927,-0.775333703,-0.999675976,-0.97801869,-0.894661884
Q5WLQ8,-0.750702322,-2.009344339,-0.69533214,-0.603467762,-0.658044159,-2.767317226,-0.669409239,-0.546705517
Q5WLQ9,-0.576747507,-0.568299323,-0.592775494,-0.419142529,-0.498417988,-1.034056607,-0.932298556,-0.877183976
Q5WLR1,-0.756538451,-0.745243937,-0.707273692,-0.595692724,-0.727630705,-0.887955596,-0.836885188,-0.670731524
Q5WLR2,-0.825007945,-0.813390046,-0.84623608,-0.664520919,-0.732660323,-1.076930427,-0.922779125,-0.833271544
Q5WLR3,-0.554666817,-1.356247008,-0.559771001,-0.399100304,-0.530237257,-0.853015747,-0.579179087,-0.426128522
Q5WLS3,-0.924585909,-0.915994108,-0.984607697,-0.797190815,-0.911535621,-0.900398556,-0.85880239,-0.712057419
Q5WLS4,-0.710153937,-0.680969983,-0.746839911,-0.541601092,-0.682528436,-0.928989881,-0.909408205,-0.892566776
P59168,-0.680431306,-0.711940885,-0.615293741,-0.57284385,-0.623894095,-1.890670796,-1.642037605,-1.688561542
P59187,-1.083035529,-1.083264828,-1.045273066,-0.941930175,-0.976046056,-1.217081191,-1.155470634,-1.127151867
